3.748634204593794493e+03,0.000000000000000000e+00
3.088620787218826081e+03,2.279555797576904297e-01
3.057392096709693760e+03,4.503560066223144531e-01
3.082655533050076883e+03,6.727614402770996094e-01
3.101678857746937865e+03,8.931856155395507812e-01
3.107828847840646631e+03,1.116579771041870117e+00
3.109339211281479493e+03,1.352946519851684570e+00
3.109683643487863264e+03,1.575348854064941406e+00
3.109793617975629786e+03,1.804820060729980469e+00
3.125135610713693495e+03,2.031243085861206055e+00
3.136680940301983355e+03,2.258618116378784180e+00
3.148307157021563398e+03,2.481027126312255859e+00
3.151312596604039754e+03,2.723347902297973633e+00
3.151921306109464240e+03,2.948745250701904297e+00
3.152075293548368791e+03,3.174171209335327148e+00
3.152102935293640257e+03,3.399541139602661133e+00
3.152110348954043275e+03,3.624965190887451172e+00
3.152114637575056804e+03,3.850357532501220703e+00
3.152115831122774580e+03,4.075757265090942383e+00
3.152116161785856548e+03,4.300160884857177734e+00
3.152116252767898004e+03,4.523557662963867188e+00
3.152116277538581016e+03,4.747957944869995117e+00
3.152116284172270753e+03,4.971365928649902344e+00
3.152116285902578966e+03,5.193766117095947266e+00
3.152116286334434335e+03,5.417170763015747070e+00
3.152116286433858477e+03,5.642572164535522461e+00
3.152116286453030625e+03,5.874946355819702148e+00
3.152116286454933288e+03,6.098325252532958984e+00
3.152116286454090186e+03,6.320730686187744141e+00
3.152116286453315297e+03,6.544133424758911133e+00
3.152116286452886925e+03,6.769531011581420898e+00
3.152116286452685472e+03,6.994950771331787109e+00
3.152116286452595887e+03,7.220348596572875977e+00
3.152116286452556324e+03,7.445748805999755859e+00
3.152116286452542226e+03,7.692064523696899414e+00
3.152116286452535860e+03,7.919456481933593750e+00
3.152116286452534041e+03,8.145851135253906250e+00
3.152116286452533586e+03,8.368256807327270508e+00
3.152116286452532677e+03,8.590662240982055664e+00
3.152116286452532677e+03,8.814064979553222656e+00
3.152116286452533132e+03,9.036470413208007812e+00
3.152116286452532677e+03,9.260870456695556641e+00
3.152116286452532677e+03,9.483275890350341797e+00
3.152116286452532677e+03,9.707675933837890625e+00
3.152116286452532677e+03,9.933073282241821289e+00
3.152116286452532677e+03,1.015749621391296387e+01
3.152116286452532677e+03,1.038190150260925293e+01
3.152116286452532677e+03,1.060530209541320801e+01
3.152116286452532677e+03,1.082970499992370605e+01
3.152116286452532677e+03,1.106308031082153320e+01
3.152116286452532677e+03,1.128748059272766113e+01
